tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
4014,user_85540,True,Sun Oct 08 15:49:00 +0000 2017,"@Delta my travel credit disappeared from my account, i had $30",4015,
4717,Delta,False,Tue Oct 10 08:49:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,4716
1775,Delta,False,Tue Oct 03 05:12:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,1774
2979,Delta,False,Fri Oct 06 03:26:00 +0000 2017,We can look into that. DM us your SkyMiles number and we'll review your account and status. ^TL,,2978
4917,Delta,False,Tue Oct 10 20:29:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,4916
4226,user_76594,True,Mon Oct 09 04:11:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in SLC was so rude,4227,
2340,user_14806,True,Wed Oct 04 14:10:00 +0000 2017,@Delta check in says see agent but there's no agent at the New York counter,2341,
3595,Delta,False,Sat Oct 07 15:22:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3594
4825,Delta,False,Tue Oct 10 15:07:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,4824
5047,user_50191,True,Sun Oct 01 08:00:00 +0000 2017,@united lost my bag as well ugh,,
2586,user_22939,True,Thu Oct 05 04:31:00 +0000 2017,"@Delta ruined my LGA trip, disorganized and rude staff everywhere",2587,
3451,Delta,False,Sat Oct 07 06:58:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3450
4011,Delta,False,Sun Oct 08 15:38:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,4010
4855,Delta,False,Tue Oct 10 16:52:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,4854
2623,Delta,False,Thu Oct 05 06:40:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,2622
1901,Delta,False,Tue Oct 03 12:33:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,1900
4200,user_55033,True,Mon Oct 09 02:40:00 +0000 2017,why is @Delta flight DL3314 delayed AGAIN. i've been waiting 4 hours,4201,
4679,Delta,False,Tue Oct 10 06:36:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,4678
3945,Delta,False,Sun Oct 08 11:47:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3944
4164,user_40098,True,Mon Oct 09 00:34:00 +0000 2017,"@Delta where is my refund?? cancelled 3 days ago, still nothing. conf ABC123",4165,
4290,user_30663,True,Mon Oct 09 07:55:00 +0000 2017,@Delta are there power outlets on flight DL4874?,4291,
2650,user_75069,True,Thu Oct 05 08:15:00 +0000 2017,@Delta my flight DL3811 to JFK got cancelled and no one told me. what now??,2651,
4467,Delta,False,Mon Oct 09 18:14:00 +0000 2017,"Great question! You can find the full policy details on delta.com, and we're happy to help if anything's unclear. ^TL",,4466
1246,user_42826,True,Sun Oct 01 22:21:00 +0000 2017,"@Delta weather cancelled DL3754, been on hold 2 hrs. can someone rebook me to JFK?",1247,
4013,Delta,False,Sun Oct 08 15:45:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,4012
2213,Delta,False,Wed Oct 04 06:45:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,2212
3760,user_70617,True,Sun Oct 08 01:00:00 +0000 2017,@Delta do medallion members get free bags on flights to DTW?,3761,
4765,Delta,False,Tue Oct 10 11:37:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,4764
4477,Delta,False,Mon Oct 09 18:49:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,4476
2026,user_56184,True,Tue Oct 03 19:51:00 +0000 2017,@Delta weve been sitting on the tarmac at ATL for 3 hours whats going on,2027,
1952,user_25562,True,Tue Oct 03 15:32:00 +0000 2017,@Delta how do i change the name spelling on my ticket to SEA,1953,
1365,Delta,False,Mon Oct 02 05:17:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,1364
3725,Delta,False,Sat Oct 07 22:57:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,3724
4678,user_44790,True,Tue Oct 10 06:33:00 +0000 2017,flight DL615 cancelled @Delta and the app won't let me rebook. help pls,4679,
2982,user_67383,True,Fri Oct 06 03:37:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,2983,
4457,Delta,False,Mon Oct 09 17:39:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4456
3732,user_24222,True,Sat Oct 07 23:22:00 +0000 2017,"@Delta stuck at ORD bc DL4785 is delayed 60 mins, gonna miss my connection 😡",3733,
4877,Delta,False,Tue Oct 10 18:09:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,4876
2140,user_37166,True,Wed Oct 04 02:30:00 +0000 2017,"@Delta need to add my daughter to reservation GKR777, can you help",2141,
3781,Delta,False,Sun Oct 08 02:13:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,3780
4489,Delta,False,Mon Oct 09 19:31:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,4488
4128,user_92048,True,Sun Oct 08 22:28:00 +0000 2017,flight DL396 cnacelled @Delta and the app won't let me rebook. help pls,4129,
2693,Delta,False,Thu Oct 05 10:45:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,2692
2574,user_52798,True,Thu Oct 05 03:49:00 +0000 2017,"@Delta stuck at New York bc DL4895 is delayed 20 mins, gonna miss my connection 😡",2575,
3184,user_77953,True,Fri Oct 06 15:24:00 +0000 2017,"@Delta my travel credit disappeared from my account, i had $60",3185,
2412,user_50908,True,Wed Oct 04 18:22:00 +0000 2017,"@Delta best flight experience in years today, thank you!",2413,
2865,Delta,False,Thu Oct 05 20:47:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,2864
2684,user_42160,True,Thu Oct 05 10:14:00 +0000 2017,"@Delta need to add my daughter to reservation GKR777, can you help",2685,
2302,user_52211,True,Wed Oct 04 11:57:00 +0000 2017,@Delta check in says see agent but there's no agent att he DTW counter,2303,
4947,Delta,False,Tue Oct 10 22:14:00 +0000 2017,We can look into that. DM us your SkyMiles number and we'll review your account and status. ^TL,,4946
1762,user_53067,True,Tue Oct 03 04:27:00 +0000 2017,@Delta how do I upgrade to comfort+ on my SLC flight?,1763,
4465,Delta,False,Mon Oct 09 18:07:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,4464
4726,user_77577,True,Tue Oct 10 09:21:00 +0000 2017,flight DL4063 cancelled @Delta and the app won't let me rebook. help pls,4727,
3408,user_14773,True,Sat Oct 07 04:28:00 +0000 2017,@Delta how many miles d oi need for an award flight to BOS?,3409,
4509,Delta,False,Mon Oct 09 20:41:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,4508
1160,user_17780,True,Sun Oct 01 17:20:00 +0000 2017,"@Delta I hit 75000 MQMs, when does my medallion status upgrade?",1161,
4787,Delta,False,Tue Oct 10 12:54:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,4786
1001,Delta,False,Sun Oct 01 08:03:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,1000
4046,user_75227,True,Sun Oct 08 17:41:00 +0000 2017,@Delta you lost my luggage on flight DL546. this is unacceptable,4047,
3653,Delta,False,Sat Oct 07 18:45:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,3652
2293,Delta,False,Wed Oct 04 11:25:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,2292
2214,user_85537,True,Wed Oct 04 06:49:00 +0000 2017,@Delta weve been sitting on the tarmac at LGA for 2 hours whats going on,2215,
3083,Delta,False,Fri Oct 06 09:30:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,3082
4301,Delta,False,Mon Oct 09 08:33:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,4300
4416,user_92169,True,Mon Oct 09 15:16:00 +0000 2017,"@Delta kiosk at Detroit isn't printing my boarding pass, line is huge",4417,
2707,Delta,False,Thu Oct 05 11:34:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,2706
4607,Delta,False,Tue Oct 10 02:24:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,4606
2763,Delta,False,Thu Oct 05 14:50:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,2762
5087,user_26580,True,Sun Oct 01 08:00:00 +0000 2017,"@AmericanAir my flight is delayed too, so annoying",,
1660,user_84222,True,Mon Oct 02 22:30:00 +0000 2017,flight DL3011 cancelled @Delta and the app won't let me rebook. help pls,1661,
1164,user_66178,True,Sun Oct 01 17:34:00 +0000 2017,hey @Delta my suitcase came off the belt in LGA completely damaged 😞,1165,
3280,user_74482,True,Fri Oct 06 21:00:00 +0000 2017,@Delta my bag didn't show up at ATL baggage claim. where is it??,3281,
3092,user_33129,True,Fri Oct 06 10:02:00 +0000 2017,"@Delta I need to change my flight DL1723 to an earlier one to Atlanta, how?",3093,
1847,Delta,False,Tue Oct 03 09:24:00 +0000 2017,We can look into that. DM us your SkyMiles number and we'll review your account and status. ^TL,,1846
1816,user_35089,True,Tue Oct 03 07:36:00 +0000 2017,"@Delta need to add my daughter to reservation ABC123, can you help",1817,
2455,Delta,False,Wed Oct 04 20:52:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,2454
2767,Delta,False,Thu Oct 05 15:04:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,2766
1314,user_75433,True,Mon Oct 02 02:19:00 +0000 2017,@Delta u lost my luggage on flight DL3318. this is unacceptable,1315,
4952,user_64850,True,Tue Oct 10 22:32:00 +0000 2017,"@Delta I want to move my New York trip to next week, is there a fee?",4953,
4693,Delta,False,Tue Oct 10 07:25:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,4692
2060,user_53611,True,Tue Oct 03 21:50:00 +0000 2017,just want to say @Delta made my DTW trip smooth and easy. appreciate u,2061,
1070,user_84384,True,Sun Oct 01 12:05:00 +0000 2017,@Delta just missed my connecting flight in SEAb ecause your inbound was late. need to rebook,1071,
2590,user_22206,True,Thu Oct 05 04:45:00 +0000 2017,@Delta whats your policy on bringing a car seat for myt oddler,2591,
4504,user_44419,True,Mon Oct 09 20:24:00 +0000 2017,"@Delta need to add my daughter to reservation H7K2L0, can you help",4505,
4554,user_21218,True,Mon Oct 09 23:19:00 +0000 2017,@Delta I was charged twice for flight DL3521. want a refund ASAP,4555,
3258,user_19857,True,Fri Oct 06 19:43:00 +0000 2017,"@Delta stuck at SLC bc DL333 is delayed 60 mins, gonna miss my connection 😡",3259,
3269,Delta,False,Fri Oct 06 20:21:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,3268
4277,Delta,False,Mon Oct 09 07:09:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,4276
2033,Delta,False,Tue Oct 03 20:15:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,2032
1891,Delta,False,Tue Oct 03 11:58:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,1890
2439,Delta,False,Wed Oct 04 19:56:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,2438
1589,Delta,False,Mon Oct 02 18:21:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,1588
4364,user_56851,True,Mon Oct 09 12:14:00 +0000 2017,@Delta I was charged twice for flight DL3978. want a refund ASAP,4365,
4843,Delta,False,Tue Oct 10 16:10:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,4842
4339,Delta,False,Mon Oct 09 10:46:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,4338
4147,Delta,False,Sun Oct 08 23:34:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,4146
4757,Delta,False,Tue Oct 10 11:09:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,4756
4043,Delta,False,Sun Oct 08 17:30:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4042
4408,user_68308,True,Mon Oct 09 14:48:00 +0000 2017,@Delta you lost my luggage on flight DL239. thsi is unacceptable,4409,
4260,user_68954,True,Mon Oct 09 06:10:00 +0000 2017,@Delta my flight DL4693 toJ FK got cancelled and no one told me. what now??,4261,
1535,Delta,False,Mon Oct 02 15:12:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,1534
3240,user_92153,True,Fri Oct 06 18:40:00 +0000 2017,@Delta your crew on DL2525 were dismissive and unprofessional. never flying again,3241,
1525,Delta,False,Mon Oct 02 14:37:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,1524
1488,user_65111,True,Mon Oct 02 12:28:00 +0000 2017,@Delta i'm disgusted by how i was treated at the LAX gate today,1489,
2048,user_87012,True,Tue Oct 03 21:08:00 +0000 2017,@Delta weve been sitting on the tarmac at SEA for 3 hours whats going on,2049,
4435,Delta,False,Mon Oct 09 16:22:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4434
5035,user_55460,True,Sun Oct 01 08:00:00 +0000 2017,does anyone know a good pizza place near ATL,,
4275,Delta,False,Mon Oct 09 07:02:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,4274
3499,Delta,False,Sat Oct 07 09:46:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,3498
3918,user_69875,True,Sun Oct 08 10:13:00 +0000 2017,"@Delta I need to changem y flight DL3649 to an earlier one to Atlanta, how?",3919,
1095,Delta,False,Sun Oct 01 13:32:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,1094
2394,user_55460,True,Wed Oct 04 17:19:00 +0000 2017,"@Delta I want to move my SLC trip to next week, is there a fee?",2395,
3921,Delta,False,Sun Oct 08 10:23:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,3920
4592,user_38798,True,Tue Oct 10 01:32:00 +0000 2017,@Delta your crew on DL1406 were dismissive and unprofessional. never flying again,4593,
3259,Delta,False,Fri Oct 06 19:46:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3258
2738,user_17214,True,Thu Oct 05 13:23:00 +0000 2017,@Delta is there wifi on the DTW route? need to work,2739,
3642,user_71937,True,Sat Oct 07 18:07:00 +0000 2017,@Delta how many miles do i need for an award flight to LAX?,3643,
3407,Delta,False,Sat Oct 07 04:24:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3406
2802,user_97138,True,Thu Oct 05 17:07:00 +0000 2017,@Delta how much is a checked bag on a domestic flight to DTW?,2803,
4553,Delta,False,Mon Oct 09 23:15:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,4552
4484,user_56922,True,Mon Oct 09 19:14:00 +0000 2017,"@Delta the app won't load my boarding pass for New York, boarding in 45 min!!",4485,
4363,Delta,False,Mon Oct 09 12:10:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,4362
3396,user_84187,True,Sat Oct 07 03:46:00 +0000 2017,"@Delta I need to change my flight DL2667 to an earlier one to JFK, how?",3397,
2355,Delta,False,Wed Oct 04 15:02:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,2354
1668,user_92364,True,Mon Oct 02 22:58:00 +0000 2017,hey @Delta my suitcase came off the belt in DTW completely damaged 😞,1669,
2014,user_52087,True,Tue Oct 03 19:09:00 +0000 2017,@Delta just missed my connecting flight in ORD because your inbound was late. need to rebook,2015,
1997,Delta,False,Tue Oct 03 18:09:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,1996
4583,Delta,False,Tue Oct 10 01:00:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,4582
4150,user_48780,True,Sun Oct 08 23:45:00 +0000 2017,why is @Delta flight DL3873 delayed AGAIN. i've been waiting 4 hours,4151,
4710,user_33128,True,Tue Oct 10 08:25:00 +0000 2017,@Delta weve been sitting on the tarmac at Detroit for 1 hours whats going on,4711,
2377,Delta,False,Wed Oct 04 16:19:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,2376
3774,user_88196,True,Sun Oct 08 01:49:00 +0000 2017,@Delta are there power outlets on flight DL4900?,3775,
4440,user_44006,True,Mon Oct 09 16:40:00 +0000 2017,"@Delta I want to move my DTW trip to next week, is there a fee?",4441,
3437,Delta,False,Sat Oct 07 06:09:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,3436
4738,user_80410,True,Tue Oct 10 10:03:00 +0000 2017,"@Delta my skymiles number QQ1029 shows the wrong status, i'm platinum",4739,
4660,user_92611,True,Tue Oct 10 05:30:00 +0000 2017,"@Delta why won't your app let me check in, it just spins forever",4661,
2431,Delta,False,Wed Oct 04 19:28:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,2430
3880,user_81275,True,Sun Oct 08 08:00:00 +0000 2017,@Delta how do i change the name spelling on my ticket to ATL,3881,
1414,user_66502,True,Mon Oct 02 08:09:00 +0000 2017,"@Delta requesting a refund for the cancelled JFK flight, this is my 3rd time asking",1415,
3926,user_24836,True,Sun Oct 08 10:41:00 +0000 2017,flight DL3473 cancelled @Delta and the app won't let me rebook. help pls,3927,
2699,Delta,False,Thu Oct 05 11:06:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,2698
4839,Delta,False,Tue Oct 10 15:56:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,4838
3787,Delta,False,Sun Oct 08 02:34:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,3786
3095,Delta,False,Fri Oct 06 10:12:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,3094
3885,Delta,False,Sun Oct 08 08:17:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3884
4508,user_29148,True,Mon Oct 09 20:38:00 +0000 2017,@Delta just missed my connecting flight in ATL because ur inbound was late. need to rebook,4509,
4780,user_83956,True,Tue Oct 10 12:30:00 +0000 2017,"@Delta kiosk at ORD isn't printing my boarding pass, line is huge",4781,
2918,user_66861,True,Thu Oct 05 23:53:00 +0000 2017,"@Delta ruined my LGA trip, disorganized and rude staff everywhere",2919,
4270,user_12736,True,Mon Oct 09 06:45:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,4271,
2575,Delta,False,Thu Oct 05 03:52:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,2574
3127,Delta,False,Fri Oct 06 12:04:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,3126
4010,user_94688,True,Sun Oct 08 15:35:00 +0000 2017,"@Delta mobile boarding pass gone from wallet, flight DL1490 in an hour",4011,
2260,user_43967,True,Wed Oct 04 09:30:00 +0000 2017,@Delta trying to pick seats for DL2737 but the app keeps erroring out,2261,
2157,Delta,False,Wed Oct 04 03:29:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,2156
3275,Delta,False,Fri Oct 06 20:42:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,3274
3024,user_26301,True,Fri Oct 06 06:04:00 +0000 2017,"@Delta delayed baggage again, bag never made my connection in DTW",3025,
1765,Delta,False,Tue Oct 03 04:37:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,1764
2417,Delta,False,Wed Oct 04 18:39:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,2416
2196,user_31580,True,Wed Oct 04 05:46:00 +0000 2017,"@Delta weather cancelled DL2329, been on hold 2 hrs. can someone rebook me to Detroit?",2197,
3747,Delta,False,Sun Oct 08 00:14:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,3746
4829,Delta,False,Tue Oct 10 15:21:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,4828
5011,user_43834,True,Sun Oct 01 08:00:00 +0000 2017,@united lost my bag as well ugh,,
4086,user_84068,True,Sun Oct 08 20:01:00 +0000 2017,@Delta how much is a checked bag on a domestic flight to Atlanta?,4087,
3270,user_11034,True,Fri Oct 06 20:25:00 +0000 2017,@Delta my Detroit flight is showing delayed but the board says on time?? which is it,3271,
2836,user_99622,True,Thu Oct 05 19:06:00 +0000 2017,@Delta check in says see agent but there's no agent at the ORD counter,2837,
3423,Delta,False,Sat Oct 07 05:20:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3422
2607,Delta,False,Thu Oct 05 05:44:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,2606
4889,Delta,False,Tue Oct 10 18:51:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,4888
1943,Delta,False,Tue Oct 03 15:00:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,1942
2236,user_20671,True,Wed Oct 04 08:06:00 +0000 2017,@Delta can I bring my dog in the cabin on a flight to SEA?,2237,
3195,Delta,False,Fri Oct 06 16:02:00 +0000 2017,"Great question! You can find the full policy details on delta.com, and we're happy to help if anything's unclear. ^TL",,3194
1432,user_33649,True,Mon Oct 02 09:12:00 +0000 2017,@Delta whats your policy on bringing a car seat for my toddler,1433,
2198,user_54029,True,Wed Oct 04 05:53:00 +0000 2017,@Delta can I cancel my reservation and get a credit? confirmation GKR777,2199,
5058,user_72402,True,Sun Oct 01 08:00:00 +0000 2017,"@AmericanAir my flight is delayed too, so annoying",,
3575,Delta,False,Sat Oct 07 14:12:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,3574
1966,user_28182,True,Tue Oct 03 16:21:00 +0000 2017,@Delta my flight DL377 to MSP got cancelled and no one told me. what now??,1967,
2335,Delta,False,Wed Oct 04 13:52:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,2334
1863,Delta,False,Tue Oct 03 10:20:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,1862
1202,user_64042,True,Sun Oct 01 19:47:00 +0000 2017,@Delta is there wifi on the DTW route? need to work,1203,
1678,user_64064,True,Mon Oct 02 23:33:00 +0000 2017,@Delta trying to pick seats for DL3827 but the app keeps erroring out,1679,
3035,Delta,False,Fri Oct 06 06:42:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,3034
4448,user_90410,True,Mon Oct 09 17:08:00 +0000 2017,@Delta u lost my luggage on flight DL4304. this is unacceptable,4449,
5030,user_44358,True,Sun Oct 01 08:00:00 +0000 2017,"@AmericanAir my flight is delayed too, so annoying",,
1100,user_79768,True,Sun Oct 01 13:50:00 +0000 2017,@Delta are there power outlets on flight DL4287?,1101,
3778,user_58556,True,Sun Oct 08 02:03:00 +0000 2017,@Delta my flight DL1634 to LAX got cancelled and no one told me. what now??,3779,
1055,Delta,False,Sun Oct 01 11:12:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,1054
2843,Delta,False,Thu Oct 05 19:30:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,2842
3458,user_14066,True,Sat Oct 07 07:23:00 +0000 2017,"@Delta I want to move my LAX trip to next week, is there a fee?",3459,
1399,Delta,False,Mon Oct 02 07:16:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,1398
4988,user_72964,True,Wed Oct 11 00:38:00 +0000 2017,@Delta are there power outlets on flight DL1311?,4989,
2549,Delta,False,Thu Oct 05 02:21:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,2548
2131,Delta,False,Wed Oct 04 01:58:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,2130
1826,user_10975,True,Tue Oct 03 08:11:00 +0000 2017,"@Delta I hit 75000 MQMs, when does my medallion status upgrade?",1827,
3123,Delta,False,Fri Oct 06 11:50:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,3122
1502,user_94067,True,Mon Oct 02 13:17:00 +0000 2017,@Delta your flight attendant on the SLC route was so kind to my kids ❤️,1503,
2776,user_21246,True,Thu Oct 05 15:36:00 +0000 2017,@Delta whats your policy on bringing a car seat for my toddler,2777,
2900,user_57784,True,Thu Oct 05 22:50:00 +0000 2017,@Delta I was charged twice for flight DL1915. want a refund ASAP,2901,
3635,Delta,False,Sat Oct 07 17:42:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,3634
2584,user_77425,True,Thu Oct 05 04:24:00 +0000 2017,@Delta how do I upgrade to comfort+ on my LGA flight?,2585,
2723,Delta,False,Thu Oct 05 12:30:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,2722
